x y
42.0016 -73.3768
42.002 -73.3763
42.0024 -73.3758
42.0027 -73.3752
42.003 -73.3746
42.0033 -73.3739
42.0037 -73.3732
42.004 -73.3725
42.0042 -73.3717
42.0045 -73.3709
42.0047 -73.37
42.005 -73.3692
42.0052 -73.3683
42.0054 -73.3673
42.0055 -73.3664
42.0057 -73.3654
42.0058 -73.3644
42.006 -73.3634
42.0061 -73.3623
42.0061 -73.3613
42.0062 -73.3602
42.0062 -73.3592
42.0063 -73.3581
42.0063 -73.357
42.0063 -73.356
42.0062 -73.3549
42.0062 -73.3538
42.0061 -73.3528
42.006 -73.3517
42.0059 -73.3506
42.0057 -73.3496
42.0056 -73.3486
42.0054 -73.3476
42.0052 -73.3466
42.005 -73.3457
42.0048 -73.3448
42.0045 -73.3438
42.0043 -73.343
42.004 -73.3422
42.0037 -73.3413
42.0034 -73.3406
42.0031 -73.3398
42.0027 -73.3391
42.0024 -73.3385
42.002 -73.3379
42.0017 -73.3373
42.0013 -73.3368
42.0009 -73.3363
42.0005 -73.3359
42.0001 -73.3355
41.9997 -73.3352
41.9993 -73.3349
41.9987 -73.3345
41.9987 -73.3345
41.9987 -73.3345
41.9987 -73.3345
41.9987 -73.3345
41.9613 -73.3127
41.9613 -73.3246
41.9613 -73.3371
41.9613 -73.3491
41.9613 -73.3615
41.9613 -73.3735
41.9613 -73.3859
41.9613 -73.3979
41.9613 -73.4103
41.9613 -73.4082
41.9613 -73.3958
41.9613 -73.3937
41.9613 -73.3834
41.9613 -73.3714
41.9613 -73.359
41.9613 -73.3466
41.9613 -73.3346
41.9613 -73.3222
41.9613 -73.3139
41.9613 -73.3259
41.9613 -73.3325
41.9613 -73.3416
41.9613 -73.354
41.9613 -73.366
41.9613 -73.3784
41.9613 -73.3909
41.9613 -73.4029
41.9613 -73.4153
41.9613 -73.4029
41.9613 -73.3909
41.9613 -73.3784
41.9613 -73.366
41.9613 -73.354
41.9613 -73.3416
41.9613 -73.3292
41.9613 -73.3172
41.9613 -73.3188
41.9613 -73.3313
41.9613 -73.3433
41.9613 -73.3557
41.9613 -73.3681
41.9613 -73.3801
41.9613 -73.3925
41.9613 -73.4049
41.9613 -73.4136
41.9613 -73.4012
41.9613 -73.3888
41.9613 -73.3764
41.9613 -73.3644
41.9613 -73.352
41.9613 -73.3395
41.9613 -73.3275
41.9613 -73.3151
41.9613 -73.3205
41.9613 -73.3329
41.9613 -73.3453
41.9613 -73.3573
41.9613 -73.3698
41.9613 -73.3822
41.9613 -73.3942
41.9613 -73.4066
41.9516 -73.4409
41.9518 -73.44
41.9519 -73.4391
41.952 -73.4383
41.9521 -73.4373
41.9522 -73.4364
41.9522 -73.4355
41.9522 -73.4345
41.9523 -73.4336
41.9522 -73.4326
41.9522 -73.4317
41.9522 -73.4307
41.9521 -73.4297
41.952 -73.4288
41.9519 -73.4278
41.9518 -73.4269
41.9516 -73.426
41.9514 -73.425
41.9513 -73.4242
41.951 -73.4232
41.9508 -73.4224
41.9506 -73.4216
41.9503 -73.4207
41.9501 -73.4199
41.9498 -73.4192
41.9495 -73.4184
41.9492 -73.4177
41.9488 -73.4171
41.9485 -73.4164
41.9481 -73.4158
41.9478 -73.4152
41.9474 -73.4147
41.947 -73.4142
41.9466 -73.4137
41.9462 -73.4133
41.9459 -73.4129
41.9454 -73.4126
41.945 -73.4123
41.9446 -73.412
41.9442 -73.4119
41.9438 -73.4117
41.9433 -73.4116
41.9429 -73.4115
41.9425 -73.4115
41.9421 -73.4115
41.9417 -73.4116
41.9412 -73.4117
41.9408 -73.4118
41.9404 -73.412
41.94 -73.4123
41.9396 -73.4125
41.9392 -73.4128
41.9389 -73.4132
41.9385 -73.4136
41.9381 -73.4141
41.9378 -73.4146
41.9375 -73.4151
41.9371 -73.4156
41.9368 -73.4162
41.9365 -73.4168
41.9363 -73.4174
41.936 -73.4182
41.9358 -73.4189
41.9355 -73.4196
41.9353 -73.4203
41.9351 -73.4211
41.935 -73.4219
41.9348 -73.4228
41.9347 -73.4236
41.9346 -73.4245
41.9345 -73.4253
41.9344 -73.4262
41.9343 -73.4271
41.9343 -73.428
41.9343 -73.429
41.9343 -73.4299
41.9343 -73.4308
41.9343 -73.4318
41.9344 -73.4326
41.9345 -73.4336
41.9346 -73.4345
41.9347 -73.4354
41.9348 -73.4363
41.935 -73.4372
41.9351 -73.4381
41.9353 -73.439
41.9355 -73.4398
41.9358 -73.4407
41.936 -73.4415
41.9363 -73.4423
41.9366 -73.4431
41.9368 -73.4438
41.9371 -73.4446
41.9375 -73.4453
41.9378 -73.4459
41.9381 -73.4466
41.9385 -73.4472
41.9389 -73.4478
41.9392 -73.4483
41.9396 -73.4488
41.94 -73.4492
41.9404 -73.4497
41.9408 -73.45
41.9412 -73.4504
41.9418 -73.4508
41.9418 -73.4508
41.9418 -73.4508
41.9418 -73.4508
41.9418 -73.4508
41.9433 -73.5105
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5093
41.9433 -73.5093
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5093
41.9433 -73.5109
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5093
41.9433 -73.5093
41.9433 -73.5093
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5113
41.9433 -73.5113
41.9433 -73.5113
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5097
41.9696 -73.4037
41.9698 -73.4028
41.9699 -73.4019
41.97 -73.4009
41.9701 -73.4
41.9702 -73.399
41.9702 -73.3981
41.9703 -73.3971
41.9703 -73.3961
41.9702 -73.3951
41.9702 -73.3941
41.9702 -73.3931
41.9701 -73.3921
41.97 -73.3911
41.9699 -73.3901
41.9698 -73.3892
41.9696 -73.3882
41.9694 -73.3873
41.9693 -73.3864
41.9691 -73.3854
41.9688 -73.3846
41.9686 -73.3837
41.9683 -73.3829
41.9681 -73.3821
41.9678 -73.3813
41.9675 -73.3806
41.9672 -73.3798
41.9669 -73.3792
41.9665 -73.3785
41.9662 -73.3779
41.9658 -73.3773
41.9654 -73.3768
41.965 -73.3763
41.9647 -73.3759
41.9643 -73.3755
41.9639 -73.3751
41.9635 -73.3748
41.963 -73.3745
41.9626 -73.3743
41.9622 -73.3741
41.9618 -73.374
41.9614 -73.3739
41.9609 -73.3739
41.9605 -73.3739
41.9601 -73.3739
41.9597 -73.374
41.9593 -73.3741
41.9588 -73.3743
41.9584 -73.3746
41.958 -73.3748
41.9576 -73.3752
41.9573 -73.3755
41.9569 -73.3759
41.9565 -73.3764
41.9562 -73.3768
41.9558 -73.3774
41.9555 -73.3779
41.9552 -73.3785
41.9549 -73.3792
41.9546 -73.3798
41.9543 -73.3805
41.954 -73.3812
41.9538 -73.382
41.9536 -73.3828
41.9533 -73.3835
41.9531 -73.3844
41.953 -73.3852
41.9528 -73.3861
41.9527 -73.387
41.9526 -73.3879
41.9525 -73.3888
41.9524 -73.3897
41.9523 -73.3907
41.9523 -73.3916
41.9523 -73.3925
41.9523 -73.3935
41.9523 -73.3945
41.9523 -73.3954
41.9524 -73.3964
41.9525 -73.3973
41.9526 -73.3983
41.9527 -73.3992
41.9528 -73.4002
41.953 -73.4011
41.9531 -73.402
41.9533 -73.4029
41.9535 -73.4037
41.9538 -73.4046
41.954 -73.4055
41.9543 -73.4063
41.9545 -73.407
41.9548 -73.4078
41.9551 -73.4085
41.9555 -73.4092
41.9558 -73.4099
41.9561 -73.4105
41.9565 -73.4111
41.9569 -73.4117
41.9572 -73.4122
41.9576 -73.4127
41.958 -73.4132
41.9584 -73.4136
41.9588 -73.414
41.9592 -73.4143
41.9599 -73.4147
41.9599 -73.4147
41.9599 -73.4147
41.9599 -73.4147
41.9599 -73.4147
41.9433 -73.4124
41.9433 -73.4243
41.9433 -73.4359
41.9433 -73.4479
41.9433 -73.4594
41.9433 -73.4714
41.9433 -73.4834
41.9433 -73.4949
41.9433 -73.5069
41.9433 -73.5041
41.9433 -73.4922
41.9433 -73.4905
41.9433 -73.4802
41.9433 -73.4686
41.9433 -73.4567
41.9433 -73.4447
41.9433 -73.4331
41.9433 -73.4211
41.9433 -73.414
41.9433 -73.4255
41.9433 -73.4315
41.9433 -73.4407
41.9433 -73.4523
41.9433 -73.4642
41.9433 -73.4762
41.9433 -73.4878
41.9433 -73.4997
41.9433 -73.5109
41.9433 -73.4993
41.9433 -73.4874
41.9433 -73.4754
41.9433 -73.4638
41.9433 -73.4518
41.9433 -73.4399
41.9433 -73.4283
41.9433 -73.4164
41.9433 -73.4183
41.9433 -73.4303
41.9433 -73.4423
41.9433 -73.4543
41.9433 -73.4658
41.9433 -73.4778
41.9433 -73.4897
41.9433 -73.5013
41.9433 -73.5093
41.9433 -73.4973
41.9433 -73.4858
41.9433 -73.4738
41.9433 -73.4618
41.9433 -73.4503
41.9433 -73.4383
41.9433 -73.4263
41.9433 -73.4148
41.9433 -73.4203
41.9433 -73.4323
41.9433 -73.4439
41.9433 -73.4558
41.9433 -73.4678
41.9433 -73.4794
41.9433 -73.4914
41.9433 -73.5033
41.9433 -73.5077
42.0417 -73.4205
42.0418 -73.4194
42.0419 -73.4184
42.042 -73.4172
42.0421 -73.4161
42.0422 -73.415
42.0422 -73.4138
42.0423 -73.4127
42.0423 -73.4115
42.0423 -73.4103
42.0422 -73.4091
42.0422 -73.408
42.0421 -73.4068
42.042 -73.4056
42.0419 -73.4044
42.0418 -73.4033
42.0416 -73.4022
42.0415 -73.4011
42.0413 -73.4
42.0411 -73.3989
42.0409 -73.3978
42.0406 -73.3968
42.0404 -73.3958
42.0401 -73.3948
42.0398 -73.3939
42.0395 -73.393
42.0392 -73.3922
42.0389 -73.3914
42.0385 -73.3906
42.0382 -73.3899
42.0378 -73.3892
42.0375 -73.3885
42.0371 -73.388
42.0367 -73.3874
42.0363 -73.3869
42.0359 -73.3865
42.0355 -73.3861
42.0351 -73.3858
42.0346 -73.3855
42.0342 -73.3853
42.0338 -73.3851
42.0334 -73.385
42.0329 -73.3849
42.0325 -73.3849
42.0321 -73.3849
42.0317 -73.3851
42.0313 -73.3852
42.0309 -73.3854
42.0304 -73.3857
42.03 -73.386
42.0297 -73.3864
42.0293 -73.3868
42.0289 -73.3872
42.0285 -73.3877
42.0282 -73.3883
42.0278 -73.3889
42.0275 -73.3896
42.0272 -73.3902
42.0269 -73.391
42.0266 -73.3917
42.0263 -73.3925
42.026 -73.3934
42.0258 -73.3943
42.0256 -73.3951
42.0254 -73.3961
42.0252 -73.3971
42.025 -73.3981
42.0248 -73.3991
42.0247 -73.4001
42.0246 -73.4012
42.0245 -73.4022
42.0244 -73.4033
42.0243 -73.4044
42.0243 -73.4055
42.0243 -73.4067
42.0243 -73.4078
42.0243 -73.4089
42.0243 -73.41
42.0244 -73.4112
42.0245 -73.4123
42.0246 -73.4134
42.0247 -73.4145
42.0248 -73.4156
42.025 -73.4167
42.0252 -73.4178
42.0254 -73.4188
42.0256 -73.4199
42.0258 -73.4208
42.026 -73.4218
42.0263 -73.4228
42.0266 -73.4238
42.0269 -73.4247
42.0272 -73.4255
42.0275 -73.4264
42.0278 -73.4272
42.0282 -73.4279
42.0285 -73.4287
42.0289 -73.4294
42.0293 -73.43
42.0297 -73.4306
42.03 -73.4312
42.0305 -73.4316
42.0308 -73.4321
42.0313 -73.4325
42.0319 -73.433
42.0319 -73.433
42.0319 -73.433
42.0319 -73.433
42.0319 -73.433
41.9438 -73.5115
41.949 -73.5136
41.9544 -73.5158
41.9596 -73.518
41.965 -73.5203
41.9703 -73.5226
41.9757 -73.5251
41.9811 -73.5276
41.9863 -73.5301
41.9917 -73.5327
41.9971 -73.5354
41.9969 -73.5353
41.992 -73.5329
41.9866 -73.5302
41.9814 -73.5277
41.976 -73.5252
41.9706 -73.5228
41.9654 -73.5205
41.96 -73.5182
41.9548 -73.516
41.9523 -73.5149
41.9479 -73.5132
41.944 -73.5116
41.9492 -73.5137
41.9546 -73.5159
41.96 -73.5182
41.9654 -73.5205
41.9706 -73.5228
41.976 -73.5252
41.9814 -73.5277
41.9868 -73.5303
41.9922 -73.533
41.9971 -73.5354
41.9917 -73.5327
41.9863 -73.5301
41.9811 -73.5276
41.9757 -73.5251
41.9703 -73.5226
41.965 -73.5203
41.9596 -73.518
41.9542 -73.5157
41.949 -73.5136
41.9436 -73.5114
41.9483 -73.5133
41.9535 -73.5154
41.9589 -73.5177
41.9643 -73.52
41.9697 -73.5224
41.9749 -73.5247
41.9803 -73.5273
41.9857 -73.5298
41.991 -73.5323
41.9964 -73.535
41.9928 -73.5332
41.9875 -73.5307
41.9821 -73.5281
41.9767 -73.5256
41.9715 -73.5232
41.9661 -73.5208
41.9607 -73.5185
41.9555 -73.5163
41.9501 -73.514
41.9516 -73.4409
41.9518 -73.44
41.9519 -73.4391
41.952 -73.4383
41.9521 -73.4373
41.9522 -73.4364
41.9522 -73.4355
41.9522 -73.4345
41.9523 -73.4336
41.9522 -73.4326
41.9522 -73.4317
41.9522 -73.4307
41.9521 -73.4297
41.952 -73.4288
41.9519 -73.4278
41.9518 -73.4269
41.9516 -73.426
41.9514 -73.425
41.9513 -73.4242
41.951 -73.4232
41.9508 -73.4224
41.9506 -73.4216
41.9503 -73.4207
41.9501 -73.4199
41.9498 -73.4192
41.9495 -73.4184
41.9492 -73.4177
41.9488 -73.4171
41.9485 -73.4164
41.9481 -73.4158
41.9478 -73.4152
41.9474 -73.4147
41.947 -73.4142
41.9466 -73.4137
41.9462 -73.4133
41.9459 -73.4129
41.9454 -73.4126
41.945 -73.4123
41.9446 -73.412
41.9442 -73.4119
41.9438 -73.4117
41.9433 -73.4116
41.9429 -73.4115
41.9425 -73.4115
41.9421 -73.4115
41.9417 -73.4116
41.9412 -73.4117
41.9408 -73.4118
41.9404 -73.412
41.94 -73.4123
41.9396 -73.4125
41.9392 -73.4128
41.9389 -73.4132
41.9385 -73.4136
41.9381 -73.4141
41.9378 -73.4146
41.9375 -73.4151
41.9371 -73.4156
41.9368 -73.4162
41.9365 -73.4168
41.9363 -73.4174
41.936 -73.4182
41.9358 -73.4189
41.9355 -73.4196
41.9353 -73.4203
41.9351 -73.4211
41.935 -73.4219
41.9348 -73.4228
41.9347 -73.4236
41.9346 -73.4245
41.9345 -73.4253
41.9344 -73.4262
41.9343 -73.4271
41.9343 -73.428
41.9343 -73.429
41.9343 -73.4299
41.9343 -73.4308
41.9343 -73.4318
41.9344 -73.4326
41.9345 -73.4336
41.9346 -73.4345
41.9347 -73.4354
41.9348 -73.4363
41.935 -73.4372
41.9351 -73.4381
41.9353 -73.439
41.9355 -73.4398
41.9358 -73.4407
41.936 -73.4415
41.9363 -73.4423
41.9366 -73.4431
41.9368 -73.4438
41.9371 -73.4446
41.9375 -73.4453
41.9378 -73.4459
41.9381 -73.4466
41.9385 -73.4472
41.9389 -73.4478
41.9392 -73.4483
41.9396 -73.4488
41.94 -73.4492
41.9404 -73.4497
41.9408 -73.45
41.9412 -73.4504
41.9418 -73.4508
41.9418 -73.4508
41.9418 -73.4508
41.9418 -73.4508
41.9418 -73.4508
41.9433 -73.5105
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5093
41.9433 -73.5093
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5093
41.9433 -73.5109
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5093
41.9433 -73.5093
41.9433 -73.5093
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5113
41.9433 -73.5113
41.9433 -73.5113
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5109
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5105
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5101
41.9433 -73.5097
41.9433 -73.5097
41.9433 -73.5097
41.9696 -73.4037
41.9698 -73.4028
41.9699 -73.4019
41.97 -73.4009
41.9701 -73.4
41.9702 -73.399
41.9702 -73.3981
41.9703 -73.3971
41.9703 -73.3961
41.9702 -73.3951
41.9702 -73.3941
41.9702 -73.3931
41.9701 -73.3921
41.97 -73.3911
41.9699 -73.3901
41.9698 -73.3892
41.9696 -73.3882
41.9694 -73.3873
41.9693 -73.3864
41.9691 -73.3854
41.9688 -73.3846
41.9686 -73.3837
41.9683 -73.3829
41.9681 -73.3821
41.9678 -73.3813
41.9675 -73.3806
41.9672 -73.3798
41.9669 -73.3792
41.9665 -73.3785
41.9662 -73.3779
41.9658 -73.3773
41.9654 -73.3768
41.965 -73.3763
41.9647 -73.3759
41.9643 -73.3755
41.9639 -73.3751
41.9635 -73.3748
41.963 -73.3745
41.9626 -73.3743
41.9622 -73.3741
41.9618 -73.374
41.9614 -73.3739
41.9609 -73.3739
41.9605 -73.3739
41.9601 -73.3739
41.9597 -73.374
41.9593 -73.3741
41.9588 -73.3743
41.9584 -73.3746
41.958 -73.3748
41.9576 -73.3752
41.9573 -73.3755
41.9569 -73.3759
41.9565 -73.3764
41.9562 -73.3768
41.9558 -73.3774
41.9555 -73.3779
41.9552 -73.3785
41.9549 -73.3792
41.9546 -73.3798
41.9543 -73.3805
41.954 -73.3812
41.9538 -73.382
41.9536 -73.3828
41.9533 -73.3835
41.9531 -73.3844
41.953 -73.3852
41.9528 -73.3861
41.9527 -73.387
41.9526 -73.3879
41.9525 -73.3888
41.9524 -73.3897
41.9523 -73.3907
41.9523 -73.3916
41.9523 -73.3925
41.9523 -73.3935
41.9523 -73.3945
41.9523 -73.3954
41.9524 -73.3964
41.9525 -73.3973
41.9526 -73.3983
41.9527 -73.3992
41.9528 -73.4002
41.953 -73.4011
41.9531 -73.402
41.9533 -73.4029
41.9535 -73.4037
41.9538 -73.4046
41.954 -73.4055
41.9543 -73.4063
41.9545 -73.407
41.9548 -73.4078
41.9551 -73.4085
41.9555 -73.4092
41.9558 -73.4099
41.9561 -73.4105
41.9565 -73.4111
41.9569 -73.4117
41.9572 -73.4122
41.9576 -73.4127
41.958 -73.4132
41.9584 -73.4136
41.9588 -73.414
41.9592 -73.4143
41.9599 -73.4147
41.9599 -73.4147
41.9599 -73.4147
41.9599 -73.4147
41.9599 -73.4147
41.9433 -73.4124
41.9433 -73.4243
41.9433 -73.4359
41.9433 -73.4479
41.9433 -73.4594
41.9433 -73.4714
41.9433 -73.4834
41.9433 -73.4949
41.9433 -73.5069
41.9433 -73.5041
41.9433 -73.4922
41.9433 -73.4905
41.9433 -73.4802
41.9433 -73.4686
41.9433 -73.4567
41.9433 -73.4447
41.9433 -73.4331
41.9433 -73.4211
41.9433 -73.414
41.9433 -73.4255
41.9433 -73.4315
41.9433 -73.4407
41.9433 -73.4523
41.9433 -73.4642
41.9433 -73.4762
41.9433 -73.4878
41.9433 -73.4997
41.9433 -73.5109
41.9433 -73.4993
41.9433 -73.4874
41.9433 -73.4754
41.9433 -73.4638
41.9433 -73.4518
41.9433 -73.4399
41.9433 -73.4283
41.9433 -73.4164
41.9433 -73.4183
41.9433 -73.4303
41.9433 -73.4423
41.9433 -73.4543
41.9433 -73.4658
41.9433 -73.4778
41.9433 -73.4897
41.9433 -73.5013
41.9433 -73.5093
41.9433 -73.4973
41.9433 -73.4858
41.9433 -73.4738
41.9433 -73.4618
41.9433 -73.4503
41.9433 -73.4383
41.9433 -73.4263
41.9433 -73.4148
41.9433 -73.4203
41.9433 -73.4323
41.9433 -73.4439
41.9433 -73.4558
41.9433 -73.4678
41.9433 -73.4794
41.9433 -73.4914
41.9433 -73.5033
41.9433 -73.5077
41.9433 -73.4957
41.9433 -73.4838
41.9433 -73.4722
41.9433 -73.4602
41.9433 -73.4483
41.9433 -73.4367
41.9433 -73.4247
41.9433 -73.4128
41.9433 -73.4219
41.9433 -73.4315
41.9433 -73.4363
41.9433 -73.4483
41.9433 -73.4598
41.9433 -73.4718
41.9433 -73.4834
41.9433 -73.4954
41.9433 -73.5073
41.9433 -73.5033
41.9433 -73.4918
41.9433 -73.4798
41.9433 -73.4678
41.9433 -73.4558
41.9433 -73.4443
41.9433 -73.4323
41.9433 -73.4207
41.9433 -73.4144
41.9433 -73.4263
41.9433 -73.4379
41.9433 -73.4499
41.9433 -73.4618
41.9433 -73.4734
41.9433 -73.4854
41.9433 -73.4973
41.9433 -73.5089
41.9433 -73.5017
41.9433 -73.4905
41.9433 -73.489
41.9433 -73.4774
41.9433 -73.4654
41.9433 -73.4535
41.9433 -73.4415
41.9433 -73.4299
41.9349 -73.3831
41.9347 -73.384
41.9346 -73.3849
41.9345 -73.3857
41.9344 -73.3866
41.9343 -73.3875
41.9343 -73.3885
41.9343 -73.3893
41.9342 -73.3903
41.9343 -73.3912
41.9343 -73.3922
41.9343 -73.3931
41.9344 -73.394
41.9345 -73.3949
41.9346 -73.3958
41.9347 -73.3967
41.9349 -73.3976
41.9351 -73.3985
41.9352 -73.3994
41.9354 -73.4002
41.9357 -73.401
41.9359 -73.4019
41.9362 -73.4026
41.9364 -73.4034
41.9367 -73.4041
41.937 -73.4048
41.9373 -73.4055
41.9377 -73.4062
41.938 -73.4068
41.9383 -73.4074
41.9387 -73.408
41.9391 -73.4085
41.9394 -73.409
41.9398 -73.4094
41.9402 -73.4098
41.9406 -73.4102
41.9411 -73.4105
41.9415 -73.4108
41.9419 -73.4111
41.9423 -73.4113
41.9427 -73.4114
41.9432 -73.4116
41.9436 -73.4116
41.944 -73.4117
41.9444 -73.4116
41.9448 -73.4116
41.9453 -73.4115
41.9457 -73.4113
41.9461 -73.4111
41.9465 -73.4109
41.9469 -73.4106
41.9473 -73.4103
41.9476 -73.4099
41.948 -73.4095
41.9483 -73.4091
41.9487 -73.4085
41.949 -73.408
41.9493 -73.4075
41.9497 -73.4069
41.9499 -73.4062
41.9502 -73.4055
41.9505 -73.4048
41.9507 -73.4041
41.951 -73.4034
41.9512 -73.4026
41.9514 -73.4017
41.9515 -73.4009
41.9517 -73.4001
41.9518 -73.3992
41.952 -73.3983
41.952 -73.3974
41.9521 -73.3964
41.9522 -73.3955
41.9522 -73.3945
41.9523 -73.3936
41.9523 -73.3926
41.9522 -73.3917
41.9522 -73.3907
41.9521 -73.3898
41.9521 -73.3888
41.952 -73.3879
41.9518 -73.3869
41.9517 -73.386
41.9515 -73.3851
41.9514 -73.3842
41.9512 -73.3833
41.951 -73.3824
41.9507 -73.3816
41.9505 -73.3808
41.9502 -73.38
41.95 -73.3792
41.9497 -73.3785
41.9494 -73.3778
41.9491 -73.3771
41.9487 -73.3765
41.9484 -73.3759
41.948 -73.3753
41.9477 -73.3748
41.9473 -73.3743
41.9469 -73.3738
41.9465 -73.3734
41.9461 -73.373
41.9457 -73.3727
41.9453 -73.3724
41.9447 -73.3721
41.9447 -73.3721
41.9447 -73.3721
41.9447 -73.3721
41.9447 -73.3721
41.9436 -73.4116
41.949 -73.4127
41.9542 -73.4138
41.9596 -73.4149
41.9649 -73.416
41.9703 -73.4172
41.9755 -73.4184
41.9809 -73.4197
41.9863 -73.421
41.9917 -73.4223
41.9969 -73.4236
41.9969 -73.4236
41.9922 -73.4224
41.9868 -73.4211
41.9816 -73.4198
41.9762 -73.4186
41.9708 -73.4174
41.9656 -73.4162
41.9602 -73.415
41.9548 -73.4139
41.9523 -73.4134
41.9481 -73.4125
41.9438 -73.4117
41.9492 -73.4128
41.9544 -73.4138
41.9598 -73.4149
41.9652 -73.4161
41.9704 -73.4173
41.9758 -73.4185
41.9812 -73.4197
41.9866 -73.421
41.9919 -73.4223
41.9973 -73.4237
41.9919 -73.4223
41.9866 -73.421
41.9812 -73.4197
41.9758 -73.4185
41.9706 -73.4173
41.9652 -73.4161
41.9598 -73.4149
41.9544 -73.4138
41.9492 -73.4128
41.9438 -73.4117
41.9481 -73.4125
41.9533 -73.4136
41.9587 -73.4147
41.9641 -73.4159
41.9695 -73.4171
41.9749 -73.4183
41.9802 -73.4195
41.9856 -73.4208
41.991 -73.4221
41.9962 -73.4234
41.9929 -73.4226
41.9875 -73.4213
41.9823 -73.42
41.9769 -73.4187
41.9715 -73.4175
41.9663 -73.4164
41.9609 -73.4152
41.9555 -73.4141
41.9501 -73.4129
41.9449 -73.4119
41.947 -73.4123
41.9524 -73.4134
41.9578 -73.4146
41.9631 -73.4156
41.9685 -73.4168
41.9737 -73.418
41.9791 -73.4193
41.9845 -73.4205
41.9883 -73.4214
41.991 -73.4221
41.9962 -73.4234
41.9929 -73.4226
41.9875 -73.4213
41.9823 -73.42
41.9769 -73.4187
41.9715 -73.4175
41.9661 -73.4163
41.9609 -73.4152
41.9555 -73.4141
41.9501 -73.4129
41.9447 -73.4119
41.947 -73.4123
41.9524 -73.4134
41.9577 -73.4145
41.9631 -73.4156
41.9685 -73.4168
41.9739 -73.418
41.9791 -73.4193
41.9845 -73.4205
41.9899 -73.4218
41.9951 -73.4231
41.994 -73.4229
41.9886 -73.4215
41.9832 -73.4202
41.9789 -73.4192
41.9775 -73.4189
41.9722 -73.4177
41.9668 -73.4165
41.9614 -73.4153
41.9562 -73.4142
41.9508 -73.4131
41.9454 -73.412
41.9463 -73.4122
41.9517 -73.4133
41.9571 -73.4144
41.9623 -73.4155
41.9677 -73.4167
41.9731 -73.4179
41.9784 -73.4191
41.9838 -73.4203
41.9892 -73.4216
41.9946 -73.423
